ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
7945742,1,0.0267441,2.248854,-3.417,0.10234283,TRPM5,transient receptor potential cation channel subfamily M member 5
8098167,1,0.026799,2.2480218,-3.419,0.09099438,FAM218A,family with sequence similarity 218 member A
8113573,1,0.0269151,2.2462676,-3.422,0.09959851,TSSK1B,testis specific serine kinase 1B
8157605,1,0.026951,-2.2457269,-3.422,-0.1724248,,
8057394,1,0.0269917,-2.2451131,-3.424,-0.11447596,SESTD1,SEC14 and spectrin domain containing 1
8099084,1,0.0270319,2.2445097,-3.425,0.08645788,FAM86EP,"family with sequence similarity 86, member A pseudogene"
7953181,1,0.027141,2.2428725,-3.427,0.09500754,PRMT8,protein arginine methyltransferase 8
8034698,1,0.0271428,2.2428456,-3.427,0.14859435,MIR23A,microRNA 23a
7917530,1,0.0271857,-2.2422034,-3.429,-0.18166637,GBP2,guanylate binding protein 2
8119357,1,0.0271922,2.2421062,-3.429,0.14055924,DAAM2,dishevelled associated activator of morphogenesis 2
8178841,1,0.027324,-2.2401406,-3.432,-0.12535414,TAP2,"transporter 2, ATP binding cassette subfamily B member"
7914127,1,0.0273869,-2.2392043,-3.434,-0.30029331,IFI6,interferon alpha inducible protein 6
8137264,1,0.0274858,-2.237737,-3.436,-0.53647435,TMEM176A,transmembrane protein 176A
8019437,1,0.0275116,2.2373557,-3.437,0.06274091,CCDC57,coiled-coil domain containing 57
8098611,1,0.0275233,-2.2371824,-3.437,-0.11920721,TLR3,toll like receptor 3
8106923,1,0.0278405,2.2325132,-3.445,0.09673582,NR2F1,nuclear receptor subfamily 2 group F member 1
8117476,1,0.0278949,-2.2317175,-3.446,-0.17648357,BTN3A3,butyrophilin subfamily 3 member A3
7910618,1,0.0279027,2.2316036,-3.447,0.06718508,SLC35F3,solute carrier family 35 member F3
8071655,1,0.0279284,2.2312283,-3.447,0.11242049,,
8051241,1,0.0279966,2.2302331,-3.449,0.09973282,ALK///KIF5B///ALK,anaplastic lymphoma receptor tyrosine kinase///kinesin family member 5B///anaplastic lymphoma receptor tyrosine kinase
7937667,1,0.0280405,2.229594,-3.45,0.08344523,BRSK2,BR serine/threonine kinase 2
7897006,1,0.0280802,2.2290158,-3.451,0.07654904,MMP23A///MMP23B,matrix metallopeptidase 23A (pseudogene)///matrix metallopeptidase 23B
7942073,1,0.028145,2.2280744,-3.453,0.06548665,IGHMBP2,immunoglobulin mu binding protein 2
8171026,1,0.0282251,2.226914,-3.455,0.07255329,H2AFB1///H2AFB2///H2AFB3,H2A histone family member B1///H2A histone family member B2///H2A histone family member B3
8155636,1,0.0284384,-2.2238373,-3.46,-0.09402999,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 2///COBW domain containing 1///COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 1
7914467,1,0.0286019,2.2214928,-3.464,0.08428128,SPOCD1,SPOC domain containing 1
8148772,1,0.0286034,2.2214713,-3.464,0.06432441,HGH1,HGH1 homolog
8029458,1,0.0286868,2.2202798,-3.466,0.09631261,CEACAM16,carcinoembryonic antigen related cell adhesion molecule 16
8154176,1,0.0289592,-2.2164107,-3.473,-0.15122206,MIR101-2,microRNA 101-2
7908692,1,0.029041,2.2152537,-3.475,0.08126497,RPS10P7,ribosomal protein S10 pseudogene 7
8093166,1,0.0291068,2.2143267,-3.476,0.08771857,PIGZ,phosphatidylinositol glycan anchor biosynthesis class Z
8025551,1,0.0292019,-2.2129881,-3.478,-0.12376207,C19orf66,chromosome 19 open reading frame 66
8003484,1,0.0292243,-2.2126737,-3.479,-0.09891617,VPS9D1,VPS9 domain containing 1
8112896,1,0.0292352,-2.2125214,-3.479,-0.1477305,ANKRD34B,ankyrin repeat domain 34B
8118324,1,0.0296189,-2.2071673,-3.488,-0.14396724,C2,complement component 2
7945462,1,0.0296409,-2.2068616,-3.489,-0.12557413,IRF7,interferon regulatory factor 7
7897737,1,0.0298328,2.2042087,-3.493,0.08811423,DRAXIN,dorsal inhibitory axon guidance protein
8014391,1,0.0300622,2.2010571,-3.499,0.14318954,CCL3L3///CCL3L1///CCL3,C-C motif chemokine ligand 3 like 3///C-C motif chemokine ligand 3 like 1///C-C motif chemokine ligand 3
8014414,1,0.0300622,2.2010571,-3.499,0.14318954,CCL3L3///CCL3L1///CCL3,C-C motif chemokine ligand 3 like 3///C-C motif chemokine ligand 3 like 1///C-C motif chemokine ligand 3
8019731,1,0.0300622,2.2010571,-3.499,0.14318954,CCL3L3///CCL3L1///CCL3,C-C motif chemokine ligand 3 like 3///C-C motif chemokine ligand 3 like 1///C-C motif chemokine ligand 3
8015016,1,0.0300855,2.2007383,-3.499,0.07156664,TNS4,tensin 4
8172266,1,0.0301048,2.2004737,-3.5,0.0891158,MIR221,microRNA 221
8084064,1,0.0301645,-2.1996572,-3.501,-0.1266384,MTHFD2,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
7971177,1,0.0302749,2.198153,-3.503,0.06909665,FOXO1,forkhead box O1
8039779,1,0.0303161,2.1975921,-3.504,0.08186085,SLC27A5,solute carrier family 27 member 5
7935337,1,0.0303638,-2.1969447,-3.506,-0.14944767,PIK3AP1,phosphoinositide-3-kinase adaptor protein 1
8067652,1,0.0304242,2.1961253,-3.507,0.07184439,EEF1A2,eukaryotic translation elongation factor 1 alpha 2
8067185,1,0.0304366,2.1959572,-3.507,0.08224728,BMP7,bone morphogenetic protein 7
8062404,1,0.0305796,2.1940233,-3.51,0.12772499,LOC100287792,uncharacterized LOC100287792
8097148,1,0.0307343,-2.191941,-3.514,-0.11580658,KIAA1109,KIAA1109
8032782,1,0.0307692,2.1914717,-3.515,0.11803041,TMIGD2,transmembrane and immunoglobulin domain containing 2
8123910,1,0.0311278,2.1866836,-3.523,0.09865779,GCM2,glial cells missing homolog 2
7938035,1,0.0312217,-2.1854379,-3.525,-0.16877315,TRIM22,tripartite motif containing 22
8038192,1,0.0312949,2.1844689,-3.526,0.09293831,FUT1,fucosyltransferase 1 (H blood group)
8049083,1,0.031701,2.1791284,-3.535,0.09956957,PTMA,"prothymosin, alpha"
8158912,1,0.0317554,2.1784177,-3.537,0.09481628,BARHL1,BarH like homeobox 1
8074916,1,0.0318696,-2.17693,-3.539,-0.08997042,DRICH1,aspartate rich 1
8056730,1,0.0318812,2.1767786,-3.539,0.10946953,LINC01124,long intergenic non-protein coding RNA 1124
7977214,1,0.0319244,2.1762169,-3.54,0.06951147,MIR203A,microRNA 203a
8163839,1,0.0319833,-2.1754523,-3.542,-0.09802038,C5,complement component 5
7975598,1,0.0321346,2.1734932,-3.545,0.08067305,ACOT1,acyl-CoA thioesterase 1
7904025,1,0.0321677,2.1730649,-3.546,0.08263143,WNT2B,Wnt family member 2B
8130474,1,0.032286,-2.1715406,-3.548,-0.08790554,SERAC1,serine active site containing 1
8134856,1,0.0323085,2.1712506,-3.549,0.08395817,FBXO24,F-box protein 24
7976840,1,0.0325084,2.1686872,-3.553,0.08441907,MIR487A,microRNA 487a
8016387,1,0.0325385,2.1683022,-3.554,0.0943899,PRR15L,proline rich 15 like
8087250,1,0.0325512,2.1681391,-3.554,0.08626269,MIR425,microRNA 425
7972932,1,0.0325927,2.16761,-3.555,0.09713301,GAS6-AS1///GAS6-AS1,GAS6 antisense RNA 1///GAS6 antisense RNA 1
8110347,1,0.0325951,2.1675781,-3.555,0.09373383,SLC34A1,solute carrier family 34 member 1
7983679,1,0.0326633,-2.1667086,-3.556,-0.08962326,AP4E1,adaptor related protein complex 4 epsilon 1 subunit
8028332,1,0.0327291,2.1658713,-3.558,0.06432889,KCNK6,potassium two pore domain channel subfamily K member 6
8146427,1,0.0327329,-2.1658237,-3.558,-0.13817553,,
8031398,1,0.0329312,-2.1633079,-3.562,-0.10544329,NLRP2,NLR family pyrin domain containing 2
8141669,1,0.033037,2.1619721,-3.564,0.09067548,NAT16,N-acetyltransferase 16 (putative)
7897728,1,0.0330429,-2.1618972,-3.564,-0.1246958,FBXO6,F-box protein 6
7955852,1,0.0331942,2.1599927,-3.567,0.07215134,HOXC12,homeobox C12
7931097,1,0.0332329,2.1595062,-3.568,0.07831523,HTRA1,HtrA serine peptidase 1
8097670,1,0.033557,-2.1554563,-3.575,-0.09489071,MMAA,methylmalonic aciduria (cobalamin deficiency) cblA type
8167642,1,0.0336837,2.1538824,-3.577,0.07707549,BMP15,bone morphogenetic protein 15
7901309,1,0.0337445,2.153128,-3.579,0.06135248,FOXE3,forkhead box E3
8139163,1,0.0339794,2.1502275,-3.584,0.14956708,FAM183BP,acyloxyacyl hydrolase (neutrophil)
8093304,1,0.0339908,-2.1500883,-3.584,-0.15715333,CCRL2///CCRL2,C-C motif chemokine receptor like 2///C-C motif chemokine receptor like 2
8081590,1,0.0340031,-2.1499365,-3.584,-0.09087503,PHLDB2,pleckstrin homology like domain family B member 2
8118974,1,0.0341338,2.1483314,-3.587,0.14360481,RPL10A,ribosomal protein L10a
8076302,1,0.0341491,2.148144,-3.587,0.07237997,CHADL,chondroadherin like
8156228,1,0.034207,-2.147434,-3.588,-0.13277447,CTSL,cathepsin L
8018673,1,0.0342252,2.1472113,-3.588,0.08693825,QRICH2,glutamine rich 2
8117485,1,0.0342918,-2.146398,-3.59,-0.10097319,BTN2A1,butyrophilin subfamily 2 member A1
8051422,1,0.0344362,2.1446378,-3.593,0.08674764,MYADML,myeloid associated differentiation marker like (pseudogene)
7981490,1,0.0349353,2.1386011,-3.603,0.09906824,TMEM179,transmembrane protein 179
8003210,1,0.0350818,2.1368444,-3.606,0.069673,C16orf74,chromosome 16 open reading frame 74
8131042,1,0.0351659,2.1358385,-3.607,0.11442958,,
8067610,1,0.0353469,2.1336807,-3.611,0.08616019,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit
8166665,1,0.0355441,2.1313396,-3.615,0.08748198,FAM47B,family with sequence similarity 47 member B
8135037,1,0.0355556,2.1312041,-3.615,0.08456022,MUC12,"mucin 12, cell surface associated"
8022972,1,0.0357362,2.1290709,-3.618,0.08529628,RPL7A,ribosomal protein L7a
8065693,1,0.0358181,2.1281064,-3.62,0.06276108,NECAB3,N-terminal EF-hand calcium binding protein 3
8038782,1,0.0358299,2.1279677,-3.62,0.09532915,CTU1,cytosolic thiouridylase subunit 1
8160602,1,0.0359431,-2.1266389,-3.622,-0.07024614,APTX,aprataxin
8082075,1,0.0360169,-2.1257745,-3.624,-0.19260796,DTX3L,deltex E3 ubiquitin ligase 3L
8061227,1,0.0360391,2.1255146,-3.624,0.09901114,SLC24A3,solute carrier family 24 member 3
7991762,1,0.0360574,2.1253003,-3.625,0.05520885,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
7991766,1,0.0360574,2.1253003,-3.625,0.05520885,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
8024306,1,0.0362626,2.1229067,-3.628,0.08143502,APC2,"APC2, WNT signaling pathway regulator"
8162570,1,0.0364789,2.1203964,-3.633,0.10470573,HSD17B3,hydroxysteroid 17-beta dehydrogenase 3
8051963,1,0.0366886,-2.1179747,-3.636,-0.13119985,SRBD1,S1 RNA binding domain 1
7938078,1,0.0368991,2.1155568,-3.64,0.08172013,C11orf42,chromosome 11 open reading frame 42
7918379,1,0.0369946,2.1144634,-3.642,0.133811,GSTM3,glutathione S-transferase mu 3
8159476,1,0.0370832,2.113451,-3.644,0.06793384,TRAF2,TNF receptor associated factor 2
7959946,1,0.0370909,2.1133629,-3.644,0.06743846,MMP17,matrix metallopeptidase 17
8175775,1,0.0371131,2.11311,-3.644,0.08434823,MAGEA1,MAGE family member A1
8059989,1,0.0372056,2.1120552,-3.646,0.07107951,HES6,hes family bHLH transcription factor 6
8118571,1,0.0374968,-2.1087528,-3.652,-0.11303347,PSMB9,proteasome subunit beta 9
8178211,1,0.0374968,-2.1087528,-3.652,-0.11303347,PSMB9,proteasome subunit beta 9
8179495,1,0.0374968,-2.1087528,-3.652,-0.11303347,PSMB9,proteasome subunit beta 9
8114733,1,0.0375036,2.1086762,-3.652,0.10515783,ARAP3,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
8127692,1,0.0375327,2.1083474,-3.652,0.11194855,HTR1B,5-hydroxytryptamine receptor 1B
7974425,1,0.0375395,-2.1082711,-3.652,-0.08146539,SAMD4A,sterile alpha motif domain containing 4A
7950810,1,0.0376865,-2.1066131,-3.655,-0.12862208,SYTL2,synaptotagmin like 2
7996430,1,0.0377586,2.1058021,-3.656,0.07706739,HSF4,heat shock transcription factor 4
8107992,1,0.0377826,2.1055327,-3.657,0.07580188,SOWAHA,sosondowah ankyrin repeat domain family member A
8035435,1,0.0379044,2.1041674,-3.659,0.08452765,KIAA1683,KIAA1683
8081758,1,0.0380354,2.1027018,-3.661,0.18494639,GRAMD1C,GRAM domain containing 1C
7919051,1,0.0381239,2.1017149,-3.663,0.08948847,ZNF697,zinc finger protein 697
8036584,1,0.038194,2.1009341,-3.664,0.10223552,LGALS7B///LGALS7,galectin 7B///galectin 7
8010562,1,0.0383171,2.0995673,-3.666,0.07451139,BAIAP2,BAI1 associated protein 2
8071332,1,0.0383195,-2.0995402,-3.666,-0.08967936,RANBP1,RAN binding protein 1
8032839,1,0.0383466,2.0992391,-3.667,0.07448149,SEMA6B,semaphorin 6B
8174297,1,0.0383677,2.099006,-3.667,0.08743324,TEX13A,testis expressed 13A
8129562,1,0.0383796,2.0988743,-3.668,0.07510637,CTGF,connective tissue growth factor
8068083,1,0.038439,2.0982168,-3.669,0.1127604,MAP3K7CL,MAP3K7 C-terminal like
7989094,1,0.0384411,-2.0981928,-3.669,-0.09815445,NEDD4,"neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase"
7906400,1,0.0386843,-2.0955091,-3.673,-0.09428962,IFI16,interferon gamma inducible protein 16
7998190,1,0.0387362,2.094939,-3.674,0.07243973,RGS11,regulator of G-protein signaling 11
7963545,1,0.0388155,2.0940677,-3.675,0.10652314,KRT79,keratin 79
8070953,1,0.0391465,2.0904501,-3.681,0.07657959,SPATC1L,spermatogenesis and centriole associated 1-like
8053030,1,0.0392352,2.0894846,-3.683,0.10278472,NAT8B,"N-acetyltransferase 8B (putative, gene/pseudogene)"
8055941,1,0.0392587,2.0892289,-3.683,0.12115225,RPRM,"reprimo, TP53 dependent G2 arrest mediator candidate"
8019559,1,0.0394519,2.0871346,-3.686,0.09718956,B3GNTL1,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1"
8010454,1,0.0394841,-2.0867868,-3.687,-0.16171556,RNF213,ring finger protein 213
8041447,1,0.0398172,-2.0831985,-3.693,-0.07125521,CRIM1,cysteine rich transmembrane BMP regulator 1
7900157,1,0.0399803,2.0814508,-3.696,0.09942398,RPS27///RPS27,ribosomal protein S27///ribosomal protein S27
7901802,1,0.0400237,2.0809864,-3.696,0.12810777,MGC34796,"sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) pseudogene"
8144995,1,0.0400378,2.0808356,-3.697,0.10223147,FGF17,fibroblast growth factor 17
7899528,1,0.0401133,2.0800303,-3.698,0.10435577,OPRD1,opioid receptor delta 1
8178095,1,0.0401667,-2.0794606,-3.699,-0.13910801,C2,complement component 2
8179331,1,0.0401667,-2.0794606,-3.699,-0.13910801,C2,complement component 2
7955869,1,0.0401712,2.0794129,-3.699,0.0885835,HOXC8,homeobox C8
7937404,1,0.0402701,2.078361,-3.701,0.08292823,LOC692247,uncharacterized LOC692247
8046573,1,0.0406641,-2.0741906,-3.707,-0.12978969,MTX2,metaxin 2
8103853,1,0.0408271,2.0724752,-3.71,0.09684097,LOC90768,uncharacterized LOC90768
8139460,1,0.0412633,2.0679143,-3.717,0.08822966,NACAD,NAC alpha domain containing
7953264,1,0.041275,2.0677926,-3.718,0.08972005,KCNA6,potassium voltage-gated channel subfamily A member 6
8142345,1,0.0412811,-2.0677282,-3.718,-0.17439528,DOCK4,dedicator of cytokinesis 4
7940005,1,0.0412855,2.0676827,-3.718,0.08595714,P2RX3,purinergic receptor P2X 3
8010313,1,0.0413093,2.0674349,-3.718,0.08713839,ENPP7,ectonucleotide pyrophosphatase/phosphodiesterase 7
8031441,1,0.0415179,2.0652709,-3.722,0.07581918,BRSK1,BR serine/threonine kinase 1
8073072,1,0.0415731,-2.0646998,-3.722,-0.10487637,APOBEC3D,apolipoprotein B mRNA editing enzyme catalytic subunit 3D
8097553,1,0.0416291,-2.0641208,-3.723,-0.1145148,IL15,interleukin 15
7969288,1,0.041634,-2.06407,-3.723,-0.35159304,OLFM4,olfactomedin 4
8116031,1,0.0416397,2.0640118,-3.724,0.08285093,PFN3,profilin 3
8061539,1,0.041694,2.0634513,-3.724,0.1004301,LINC00028,long intergenic non-protein coding RNA 28
7903777,1,0.0417776,2.0625891,-3.726,0.14481489,GSTM5,glutathione S-transferase mu 5
8005435,1,0.0419722,2.0605896,-3.729,0.06781237,MIEF2,mitochondrial elongation factor 2
7974793,1,0.041985,2.0604575,-3.729,0.0760756,SIX6,SIX homeobox 6
8037482,1,0.0420327,2.0599685,-3.73,0.0969,CEACAM20,carcinoembryonic antigen related cell adhesion molecule 20
7923489,1,0.0420847,-2.0594362,-3.731,-0.10394902,KLHL12,kelch like family member 12
8051668,1,0.0422165,2.058089,-3.733,0.07708451,LOC375196,uncharacterized LOC375196
8016311,1,0.0422877,2.0573633,-3.734,0.0989065,WNT3,Wnt family member 3
7908637,1,0.042293,2.0573089,-3.734,0.06908191,GPR25,G protein-coupled receptor 25
8022817,1,0.0424173,2.0560438,-3.736,0.09972913,KLHL14,kelch like family member 14
8001337,1,0.0424788,2.0554193,-3.737,0.08432408,ZNF423,zinc finger protein 423
7996498,1,0.0424905,2.0553007,-3.737,0.07768521,SLC9A5,solute carrier family 9 member A5
7997072,1,0.0426673,2.0535093,-3.74,0.06666761,FUK,fucokinase
7903355,1,0.0428179,2.0519882,-3.743,0.08598616,GPR88,G protein-coupled receptor 88
7929065,1,0.042846,-2.0517055,-3.743,-0.42914661,IFIT1,interferon induced protein with tetratricopeptide repeats 1
8072735,1,0.0428845,-2.0513177,-3.744,-0.17427658,APOL1,apolipoprotein L1
8103834,1,0.0432685,-2.0474653,-3.75,-0.14754663,AGA,aspartylglucosaminidase
8072226,1,0.0433364,2.0467872,-3.751,0.10432665,RFPL1,ret finger protein like 1
8131803,1,0.0437278,2.0428967,-3.757,0.08789044,IL6,interleukin 6
7930872,1,0.0438234,2.0419506,-3.759,0.08367296,NANOS1,nanos C2HC-type zinc finger 1
8031029,1,0.0438496,2.0416916,-3.759,0.1131039,MIR520C///MIR520B,microRNA 520c///microRNA 520b
8042251,1,0.0439251,2.0409466,-3.76,0.11201032,OTX1,orthodenticle homeobox 1
7905308,1,0.0439524,2.0406769,-3.761,0.07293835,BNIPL,BCL2 interacting protein like
7960865,1,0.0440336,-2.0398766,-3.762,-0.11157916,SLC2A3,solute carrier family 2 member 3
7991332,1,0.0441648,2.0385875,-3.764,0.08285629,MESP1,mesoderm posterior bHLH transcription factor 1
8101086,1,0.0442172,-2.0380727,-3.765,-0.15044571,NAAA,N-acylethanolamine acid amidase
8073578,1,0.0444163,2.0361241,-3.768,0.13977153,SMDT1,single-pass membrane protein with aspartate rich tail 1
8027205,1,0.0449434,-2.0309994,-3.776,-0.06549774,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13
8084397,1,0.0450115,2.0303412,-3.777,0.06469436,ECE2,endothelin converting enzyme 2
8015511,1,0.0450649,-2.0298258,-3.778,-0.14695084,DHX58,DEXH-box helicase 58
8074617,1,0.0451914,2.0286058,-3.78,0.07539469,SCARF2,scavenger receptor class F member 2
8143327,1,0.0452698,-2.0278519,-3.781,-0.15942618,PARP12,poly(ADP-ribose) polymerase family member 12
8095758,1,0.0452741,-2.0278106,-3.781,-0.09491816,,
8073207,1,0.0453528,2.0270547,-3.782,0.0894203,FAM83F,family with sequence similarity 83 member F
8079407,1,0.0454952,-2.0256892,-3.784,-0.16519867,CCRL2///CCRL2,C-C motif chemokine receptor like 2///C-C motif chemokine receptor like 2
8131195,1,0.0455588,2.0250814,-3.785,0.07860129,AMZ1,archaelysin family metallopeptidase 1
8103867,1,0.045947,2.0213826,-3.791,0.07594795,WWC2-AS2,WWC2 antisense RNA 2
8007895,1,0.0459847,2.0210248,-3.791,0.08836398,WNT9B,Wnt family member 9B
8143949,1,0.0460975,2.0199564,-3.793,0.09751976,CRYGN,crystallin gamma N
8011430,1,0.0461041,2.0198939,-3.793,0.05526943,ITGAE,integrin subunit alpha E
8024995,1,0.0462476,2.0185376,-3.795,0.06798265,NRTN///NRTN,neurturin///neurturin
8034555,1,0.0462989,2.0180535,-3.796,0.09063587,RTBDN,retbindin
7941761,1,0.0463501,2.0175707,-3.797,0.07905166,RHOD,ras homolog family member D
8087883,1,0.0464741,2.0164041,-3.799,0.07967034,MIR135A1,microRNA 135a-1
8043782,1,0.0464757,2.0163888,-3.799,0.07213195,CNGA3,cyclic nucleotide gated channel alpha 3
8082465,1,0.0467436,2.0138769,-3.803,0.0936363,EFCC1,EF-hand and coiled-coil domain containing 1
8125436,1,0.0468175,-2.0131866,-3.804,-0.26595093,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5"
7929047,1,0.0468771,-2.01263,-3.805,-0.23642468,IFIT2,interferon induced protein with tetratricopeptide repeats 2
8068583,1,0.0472724,-2.0089543,-3.81,-0.18010559,KCNJ15,potassium voltage-gated channel subfamily J member 15
8016018,1,0.0473077,2.0086275,-3.811,0.20003539,SLC25A39,solute carrier family 25 member 39
7916727,1,0.0473326,2.0083969,-3.811,0.10297336,ITGB3BP,integrin subunit beta 3 binding protein
7933772,1,0.0476612,-2.005365,-3.816,-0.12551636,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)"
8031646,1,0.0477102,2.0049142,-3.817,0.1920025,ZNF667-AS1,ZNF667 antisense RNA 1 (head to head)
7939120,1,0.0477626,-2.0044336,-3.817,-0.11351178,RCN1,reticulocalbin 1
8026712,1,0.0477662,2.0044002,-3.817,0.07514292,ANKLE1,ankyrin repeat and LEM domain containing 1
8030677,1,0.0478109,2.0039897,-3.818,0.08273051,MYBPC2,"myosin binding protein C, fast type"
8064716,1,0.0478214,-2.0038934,-3.818,-0.12866963,SIGLEC1,sialic acid binding Ig like lectin 1
